Logistic Regression Classifier
training step, window size, accuracy, recall
55200, 1889, 0.9974401473296501, 0.8169934640522876
55300, 1989, 0.9974264705882353, 0.8169934640522876
55400, 1844, 0.9973944954128441, 0.8116883116883117
55500, 1944, 0.9973809523809524, 0.8116883116883117
55600, 1799, 0.9973857404021937, 0.8116883116883117
55700, 1899, 0.9973905109489051, 0.8116883116883117
55800, 1999, 0.9973588342440801, 0.8116883116883117
55900, 1854, 0.9973636363636363, 0.8116883116883117
56000, 1954, 0.9973684210526316, 0.8116883116883117
56100, 1809, 0.9973550724637681, 0.8116883116883117
56200, 1909, 0.9973598553345389, 0.8116883116883117
56300, 1764, 0.9973465703971119, 0.8116883116883117
56400, 1864, 0.9973513513513513, 0.8116883116883117
56500, 1964, 0.9973561151079137, 0.8116883116883117
56600, 1819, 0.9973608617594255, 0.8116883116883117
56700, 1919, 0.9973297491039427, 0.8064516129032258
56800, 1774, 0.9973345259391772, 0.8064516129032258
56900, 1874, 0.9973392857142858, 0.8064516129032258
57000, 1974, 0.9973262032085561, 0.8064516129032258
57100, 1830, 0.9973309608540926, 0.8064516129032258
57200, 1930, 0.9973179396092362, 0.8012820512820513
57300, 1786, 0.9973049645390071, 0.8012820512820513
57400, 1886, 0.9973097345132743, 0.802547770700637
57500, 1986, 0.9973144876325089, 0.802547770700637
57600, 1842, 0.9973192239858907, 0.8037974683544303
57700, 1942, 0.9973239436619719, 0.8037974683544303
57800, 1798, 0.9973286467486819, 0.8037974683544303
57900, 1898, 0.9973333333333333, 0.8037974683544303
58000, 1998, 0.997338003502627, 0.8037974683544303
58100, 1854, 0.9973426573426574, 0.8037974683544303
58200, 1954, 0.9973298429319372, 0.8037974683544303
58300, 1811, 0.9973344947735192, 0.8037974683544303
58400, 1911, 0.9973217391304348, 0.7987421383647799
58500, 1768, 0.9973090277777777, 0.7987421383647799
58600, 1868, 0.9973136915077989, 0.7987421383647799
58700, 1968, 0.9973010380622838, 0.79375
58800, 1825, 0.9973056994818653, 0.79375
58900, 1925, 0.9973103448275862, 0.79375
59000, 1784, 0.9973149741824441, 0.79375
59100, 1884, 0.997319587628866, 0.79375
59200, 1984, 0.9973241852487136, 0.79375
59300, 1844, 0.9973287671232877, 0.79375
59400, 1944, 0.9973333333333333, 0.79375
59500, 1804, 0.9973208191126279, 0.7950310559006211
59600, 1904, 0.9973083475298126, 0.7950310559006211
59700, 1764, 0.997312925170068, 0.7950310559006211
59800, 1864, 0.9973174872665534, 0.7950310559006211
59900, 1964, 0.9973220338983051, 0.7950310559006211
60000, 1825, 0.997326565143824, 0.7950310559006211
60100, 1925, 0.997331081081081, 0.7950310559006211
60200, 1786, 0.9973355817875211, 0.7950310559006211
60300, 1886, 0.9973232323232323, 0.7950310559006211
60400, 1986, 0.997327731092437, 0.7950310559006211
60500, 1848, 0.9973154362416108, 0.7950310559006211
60600, 1948, 0.997319932998325, 0.7950310559006211
60700, 1810, 0.9973244147157191, 0.7950310559006211
60800, 1910, 0.9973288814691152, 0.7950310559006211
60900, 1772, 0.9973333333333333, 0.7950310559006211
61000, 1872, 0.9973377703826956, 0.7950310559006211
61100, 1972, 0.9973421926910299, 0.7950310559006211
61200, 1835, 0.997346600331675, 0.7950310559006211
61300, 1935, 0.9973509933774835, 0.7950310559006211
61400, 1798, 0.9973553719008265, 0.7950310559006211
61500, 1898, 0.9973597359735974, 0.7950310559006211
61600, 1998, 0.9973476112026359, 0.7950310559006211
61700, 1861, 0.9973519736842106, 0.7962962962962963
61800, 1961, 0.9973563218390804, 0.7962962962962963
61900, 1824, 0.997344262295082, 0.7962962962962963
62000, 1924, 0.9973486088379705, 0.7962962962962963
62100, 1787, 0.9973529411764706, 0.7962962962962963
62200, 1887, 0.9973572593800979, 0.7962962962962963
62300, 1987, 0.9973615635179153, 0.7962962962962963
62400, 1850, 0.997349593495935, 0.7962962962962963
62500, 1950, 0.9973538961038961, 0.7962962962962963
62600, 1813, 0.9973581847649919, 0.7962962962962963
62700, 1913, 0.9973624595469256, 0.7962962962962963
62800, 1776, 0.9973667205169628, 0.7962962962962963
62900, 1876, 0.9973548387096774, 0.7962962962962963
63000, 1976, 0.9973590982286634, 0.7962962962962963
63100, 1839, 0.997363344051447, 0.7962962962962963
63200, 1939, 0.9973675762439808, 0.7962962962962963
63300, 1802, 0.9973557692307692, 0.7962962962962963
63400, 1902, 0.997344, 0.7975460122699386
63500, 1766, 0.9973482428115016, 0.7975460122699386
63600, 1866, 0.9973365231259969, 0.7987804878048781
63700, 1966, 0.9973407643312102, 0.7987804878048781
63800, 1830, 0.9973449920508745, 0.7987804878048781
63900, 1930, 0.9973492063492063, 0.7987804878048781
64000, 1794, 0.9973534072900159, 0.7987804878048781
64100, 1894, 0.9973575949367088, 0.7987804878048781
64200, 1994, 0.9973617693522907, 0.7987804878048781
64300, 1858, 0.9973501577287066, 0.8
64400, 1958, 0.9973385826771654, 0.8023952095808383
64500, 1822, 0.9973270440251573, 0.8023952095808383
64600, 1922, 0.997331240188383, 0.8023952095808383
64700, 1786, 0.9973354231974921, 0.8023952095808383
64800, 1886, 0.997339593114241, 0.8023952095808383
64900, 1986, 0.99734375, 0.8023952095808383
65000, 1850, 0.9973478939157566, 0.8023952095808383
65100, 1950, 0.9973520249221184, 0.8023952095808383
65200, 1816, 0.9973561430793157, 0.8023952095808383
65300, 1916, 0.9973447204968944, 0.8023952095808383
65400, 1782, 0.9973488372093023, 0.8023952095808383
65500, 1882, 0.9973529411764706, 0.8023952095808383
65600, 1982, 0.9973570324574962, 0.8023952095808383
65700, 1848, 0.9973611111111111, 0.8023952095808383
65800, 1948, 0.9973651771956856, 0.8023952095808383
65900, 1815, 0.9973692307692308, 0.8023952095808383
66000, 1915, 0.997373271889401, 0.8023952095808383
66100, 1784, 0.9973773006134969, 0.8023952095808383
66200, 1884, 0.9973813169984687, 0.8023952095808383
66300, 1984, 0.9973853211009174, 0.8023952095808383
66400, 1853, 0.9973893129770992, 0.8023952095808383
66500, 1953, 0.9973628048780487, 0.8023952095808383
66600, 1822, 0.9973668188736682, 0.8023952095808383
66700, 1922, 0.9973556231003039, 0.8023952095808383
66800, 1791, 0.9973596358118361, 0.8023952095808383
66900, 1891, 0.9973636363636363, 0.8023952095808383
67000, 1991, 0.9973676248108926, 0.8023952095808383
67100, 1860, 0.9973716012084592, 0.8023952095808383
67200, 1960, 0.9973755656108597, 0.8023952095808383
67300, 1829, 0.9973795180722892, 0.8023952095808383
67400, 1929, 0.9973834586466166, 0.8023952095808383
67500, 1798, 0.9973873873873874, 0.8023952095808383
67600, 1898, 0.9973763118440779, 0.8023952095808383
67700, 1998, 0.9973652694610778, 0.8023952095808383
67800, 1867, 0.9973243647234679, 0.8023952095808383
67900, 1967, 0.9973134328358209, 0.8023952095808383
68000, 1836, 0.9973025335320417, 0.7976190476190477
68100, 1936, 0.9973065476190476, 0.7976190476190477
68200, 1805, 0.997295690936107, 0.7976190476190477
68300, 1905, 0.9972848664688427, 0.7928994082840237
68400, 1774, 0.9972592592592593, 0.7928994082840237
68500, 1874, 0.9972633136094674, 0.7941176470588235
68600, 1974, 0.9972525849335303, 0.7894736842105263
68700, 1843, 0.9972566371681416, 0.7894736842105263
68800, 1943, 0.9972606774668631, 0.7894736842105263
68900, 1812, 0.99725, 0.7894736842105263
69000, 1912, 0.9972540381791483, 0.7894736842105263
69100, 1781, 0.9972580645161291, 0.7894736842105263
69200, 1881, 0.9972620790629575, 0.7894736842105263
69300, 1981, 0.997266081871345, 0.7894736842105263
69400, 1850, 0.9972700729927008, 0.7906976744186046
69500, 1950, 0.9972594752186589, 0.7906976744186046
69600, 1819, 0.9972634643377002, 0.7906976744186046
69700, 1919, 0.9972674418604651, 0.7906976744186046
69800, 1789, 0.9972714078374456, 0.7906976744186046
69900, 1889, 0.9972463768115942, 0.791907514450867
70000, 1989, 0.9970911722141823, 0.791907514450867
70100, 1860, 0.9970953757225434, 0.7931034482758621
70200, 1960, 0.9970995670995672, 0.7931034482758621
70300, 1833, 0.9971037463976945, 0.7931034482758621
70400, 1933, 0.9971079136690647, 0.7931034482758621
70500, 1806, 0.9971120689655173, 0.7942857142857143
70600, 1906, 0.9971018651362984, 0.7942857142857143
70700, 1779, 0.9971060171919771, 0.7942857142857143
70800, 1879, 0.9971101573676681, 0.7942857142857143
70900, 1979, 0.9971142857142857, 0.7942857142857143
71000, 1852, 0.9971184022824536, 0.7942857142857143
71100, 1952, 0.9971225071225072, 0.7942857142857143
71200, 1826, 0.9971266002844951, 0.7942857142857143
71300, 1926, 0.9971306818181818, 0.7942857142857143
71400, 1800, 0.9971347517730497, 0.7942857142857143
71500, 1900, 0.9971388101983003, 0.7942857142857143
71600, 1775, 0.9971428571428571, 0.7942857142857143
71700, 1875, 0.9971468926553673, 0.7942857142857143
71800, 1975, 0.9971368124118477, 0.7942857142857143
71900, 1851, 0.9971267605633802, 0.7942857142857143
72000, 1951, 0.9971308016877637, 0.7942857142857143
72100, 1827, 0.9971348314606742, 0.7942857142857143
72200, 1927, 0.9971388499298738, 0.7942857142857143
72300, 1804, 0.9971428571428571, 0.7942857142857143
72400, 1904, 0.9971468531468531, 0.7942857142857143
72500, 1781, 0.9971508379888269, 0.7942857142857143
72600, 1881, 0.9971548117154811, 0.7942857142857143
72700, 1981, 0.9971448467966574, 0.7897727272727273
72800, 1858, 0.9971210013908206, 0.7897727272727273
72900, 1958, 0.9971111111111111, 0.7897727272727273
73000, 1835, 0.997115117891817, 0.7897727272727273
73100, 1935, 0.9971191135734072, 0.7897727272727273
73200, 1812, 0.9971230982019363, 0.7897727272727273
73300, 1912, 0.9971270718232044, 0.7897727272727273
73400, 1789, 0.9971310344827586, 0.7897727272727273
73500, 1889, 0.9971349862258954, 0.7897727272727273
73600, 1989, 0.9971389270976616, 0.7897727272727273
73700, 1866, 0.9971428571428571, 0.7909604519774012
73800, 1966, 0.9971467764060357, 0.7921348314606742
73900, 1843, 0.9971506849315068, 0.7921348314606742
74000, 1943, 0.9971545827633379, 0.7921348314606742
74100, 1820, 0.9971584699453552, 0.7921348314606742
74200, 1920, 0.9971487039563438, 0.7921348314606742
74300, 1798, 0.9971525885558583, 0.7921348314606742
74400, 1898, 0.9971428571428571, 0.7932960893854749
74500, 1998, 0.9971467391304348, 0.7944444444444444
74600, 1876, 0.9971506105834465, 0.7944444444444444
74700, 1976, 0.9971409214092141, 0.7900552486187845
74800, 1854, 0.9971312584573748, 0.7900552486187845
74900, 1954, 0.9971351351351352, 0.7900552486187845
75000, 1832, 0.9971390013495277, 0.7900552486187845
75100, 1932, 0.9971428571428571, 0.7900552486187845
75200, 1810, 0.9971467025572005, 0.7900552486187845
75300, 1910, 0.9971370967741936, 0.7900552486187845
75400, 1790, 0.9971409395973154, 0.7900552486187845
75500, 1890, 0.9971447721179625, 0.7912087912087912
75600, 1990, 0.99714859437751, 0.7912087912087912
75700, 1870, 0.9971524064171123, 0.7912087912087912
75800, 1970, 0.9971428571428571, 0.7912087912087912
75900, 1850, 0.9971466666666666, 0.7912087912087912
76000, 1950, 0.997150466045273, 0.7912087912087912
76100, 1832, 0.9971542553191489, 0.7912087912087912
76200, 1932, 0.9971181938911022, 0.7912087912087912
76300, 1814, 0.9971220159151194, 0.7912087912087912
76400, 1914, 0.9971258278145695, 0.7912087912087912
76500, 1797, 0.9971296296296296, 0.7923497267759563
76600, 1897, 0.9971070013210039, 0.7934782608695652
76700, 1997, 0.9971108179419526, 0.7934782608695652
76800, 1880, 0.9970882740447958, 0.7934782608695652
76900, 1980, 0.9970789473684211, 0.7945945945945946
77000, 1863, 0.9970696452036794, 0.7956989247311828
77100, 1963, 0.9970734908136483, 0.7956989247311828
77200, 1847, 0.9970773263433814, 0.7956989247311828
77300, 1947, 0.9970680628272252, 0.7978723404255319
77400, 1831, 0.9970588235294118, 0.7978723404255319
77500, 1931, 0.9970365535248041, 0.7978723404255319
77600, 1815, 0.9970404172099088, 0.798941798941799
77700, 1915, 0.9970442708333334, 0.798941798941799
77800, 1799, 0.99703511053316, 0.798941798941799
77900, 1899, 0.9970389610389611, 0.798941798941799
78000, 1999, 0.9970428015564202, 0.798941798941799
78100, 1883, 0.9970466321243523, 0.798941798941799
78200, 1983, 0.9970504527813713, 0.798941798941799
78300, 1869, 0.9970542635658914, 0.798941798941799
78400, 1969, 0.997058064516129, 0.798941798941799
78500, 1856, 0.9970618556701031, 0.798941798941799
78600, 1956, 0.9970656370656371, 0.798941798941799
78700, 1844, 0.9970694087403599, 0.798941798941799
78800, 1944, 0.9970731707317073, 0.798941798941799
78900, 1833, 0.9970769230769231, 0.798941798941799
79000, 1933, 0.9970806658130602, 0.798941798941799
79100, 1823, 0.9970843989769821, 0.798941798941799
79200, 1923, 0.9970753512132823, 0.798941798941799
79300, 1814, 0.997079081632653, 0.798941798941799
79400, 1914, 0.9970828025477707, 0.798941798941799
79500, 1805, 0.997086513994911, 0.8010471204188482
79600, 1905, 0.9970902160101652, 0.8010471204188482
79700, 1796, 0.9970939086294416, 0.8010471204188482
79800, 1896, 0.997084917617237, 0.7989690721649485
79900, 1996, 0.9970886075949367, 0.7989690721649485
80000, 1887, 0.9970796460176992, 0.7989690721649485
80100, 1987, 0.9970833333333333, 0.7989690721649485
80200, 1878, 0.9970870113493064, 0.7989690721649485
80300, 1978, 0.9970654911838791, 0.7989690721649485
80400, 1869, 0.9970691823899371, 0.7989690721649485
80500, 1969, 0.997072864321608, 0.7989690721649485
80600, 1860, 0.9970765370138017, 0.7989690721649485
80700, 1960, 0.9970676691729323, 0.8
80800, 1851, 0.9970713391739675, 0.8
80900, 1951, 0.997075, 0.8
81000, 1842, 0.9970786516853932, 0.8
81100, 1942, 0.9970822942643391, 0.8010204081632653
81200, 1835, 0.9970734744707348, 0.8010204081632653
81300, 1935, 0.9970771144278607, 0.8010204081632653
81400, 1829, 0.9970683229813665, 0.8010204081632653
81500, 1929, 0.9970471464019851, 0.8010204081632653
81600, 1825, 0.9970508054522924, 0.8020304568527918
81700, 1925, 0.997029702970297, 0.8020304568527918
81800, 1821, 0.9970210135970333, 0.8020304568527918
81900, 1921, 0.9970246913580247, 0.8020304568527918
82000, 1817, 0.9970283600493218, 0.8020304568527918
82100, 1917, 0.9970320197044334, 0.8020304568527918
82200, 1813, 0.9970356703567036, 0.8020304568527918
82300, 1913, 0.997014742014742, 0.8020304568527918
82400, 1810, 0.9970184049079754, 0.803030303030303
82500, 1910, 0.9970098039215687, 0.803030303030303
82600, 1807, 0.9970012239902081, 0.803030303030303
82700, 1907, 0.9970048899755501, 0.803030303030303
82800, 1805, 0.997008547008547, 0.803030303030303
82900, 1905, 0.997, 0.803030303030303
83000, 1803, 0.9970036540803898, 0.8040201005025126
83100, 1903, 0.9969951338199513, 0.8040201005025126
83200, 1802, 0.9969987849331713, 0.805
83300, 1902, 0.997002427184466, 0.805
83400, 1801, 0.9970060606060606, 0.8059701492537313
83500, 1901, 0.9970096852300242, 0.8059701492537313
83600, 1800, 0.9970133010882709, 0.8059701492537313
83700, 1900, 0.9970169082125604, 0.8059701492537313
83800, 1799, 0.9970205066344994, 0.8059701492537313
83900, 1899, 0.9970240963855421, 0.8059701492537313
84000, 1999, 0.9970276774969916, 0.8059701492537313
84100, 1899, 0.9970192307692308, 0.8059701492537313
84200, 1999, 0.9970228091236495, 0.8059701492537313
84300, 1899, 0.9970263788968825, 0.8059701492537313
84400, 1999, 0.9970299401197604, 0.8059701492537313
84500, 1899, 0.9970334928229665, 0.806930693069307
84600, 1999, 0.997037037037037, 0.806930693069307
84700, 1900, 0.9970405727923628, 0.806930693069307
84800, 1802, 0.9970441001191895, 0.806930693069307
84900, 1902, 0.9970476190476191, 0.806930693069307
85000, 1805, 0.99705112960761, 0.806930693069307
85100, 1905, 0.9970546318289786, 0.806930693069307
85200, 1808, 0.9970581257413997, 0.806930693069307
85300, 1908, 0.9970616113744076, 0.806930693069307
85400, 1811, 0.9970532544378699, 0.806930693069307
85500, 1911, 0.9970567375886524, 0.806930693069307
85600, 1814, 0.997060212514758, 0.806930693069307
85700, 1914, 0.997063679245283, 0.806930693069307
85800, 1817, 0.9970671378091873, 0.806930693069307
85900, 1917, 0.9970235294117648, 0.806930693069307
86000, 1820, 0.997015276145711, 0.806930693069307
86100, 1920, 0.997018779342723, 0.8078817733990148
86200, 1824, 0.9969988276670575, 0.8078817733990148
86300, 1924, 0.9970023419203747, 0.8078817733990148
86400, 1828, 0.9969941520467837, 0.8078817733990148
86500, 1928, 0.9969976635514018, 0.8078817733990148
86600, 1832, 0.9970011668611435, 0.8078817733990148
86700, 1932, 0.997004662004662, 0.8078817733990148
86800, 1836, 0.9970081490104773, 0.8078817733990148
86900, 1936, 0.9970116279069767, 0.8078817733990148
87000, 1840, 0.9970150987224158, 0.8078817733990148
87100, 1940, 0.9970069605568446, 0.8078817733990148
87200, 1844, 0.9970104287369641, 0.8078817733990148
87300, 1944, 0.9970023148148148, 0.8088235294117647
87400, 1848, 0.9970057803468209, 0.8088235294117647
87500, 1948, 0.9970092378752887, 0.8088235294117647
87600, 1852, 0.9970126874279124, 0.8088235294117647
87700, 1952, 0.9970161290322581, 0.8088235294117647
87800, 1857, 0.9970195627157652, 0.8088235294117647
87900, 1957, 0.9970229885057471, 0.8088235294117647
88000, 1862, 0.9970264064293916, 0.8088235294117647
88100, 1962, 0.9970183486238532, 0.8088235294117647
88200, 1867, 0.9970217640320733, 0.8097560975609757
88300, 1967, 0.9970251716247139, 0.8106796116504854
88400, 1872, 0.9970285714285714, 0.8106796116504854
88500, 1972, 0.9970205479452054, 0.8106796116504854
88600, 1877, 0.9970239452679589, 0.8106796116504854
88700, 1977, 0.9970273348519362, 0.8106796116504854
88800, 1882, 0.9970307167235495, 0.8125
88900, 1982, 0.9970340909090909, 0.8125
89000, 1888, 0.9970374574347333, 0.8125
89100, 1988, 0.9970408163265306, 0.8133971291866029
89200, 1894, 0.9970328425821064, 0.8133971291866029
89300, 1994, 0.9970361990950226, 0.8133971291866029
89400, 1900, 0.9970395480225989, 0.8133971291866029
89500, 1806, 0.9970428893905192, 0.8133971291866029
89600, 1906, 0.9970349492671928, 0.8133971291866029
89700, 1812, 0.9970382882882883, 0.8133971291866029
89800, 1912, 0.9970416197975253, 0.8133971291866029
89900, 1820, 0.9970449438202247, 0.8133971291866029
90000, 1920, 0.9970482603815937, 0.8133971291866029
90100, 1828, 0.9970403587443947, 0.8133971291866029
90200, 1928, 0.997043673012318, 0.8133971291866029
90300, 1836, 0.9970469798657718, 0.8133971291866029
90400, 1936, 0.997050279329609, 0.8133971291866029
90500, 1846, 0.9970535714285714, 0.8133971291866029
90600, 1946, 0.997056856187291, 0.8133971291866029
90700, 1856, 0.9970489977728285, 0.8133971291866029
90800, 1956, 0.9970300333704115, 0.8133971291866029
90900, 1867, 0.997, 0.8133971291866029
91000, 1967, 0.9970033296337403, 0.8133971291866029
91100, 1878, 0.9970066518847006, 0.8133971291866029
91200, 1978, 0.996998892580288, 0.8133971291866029
91300, 1889, 0.9970022123893806, 0.8133971291866029
91400, 1989, 0.9970055248618784, 0.8133971291866029
91500, 1900, 0.9970088300220751, 0.8133971291866029
91600, 1811, 0.99696802646086, 0.8095238095238095
91700, 1911, 0.9969713656387665, 0.8095238095238095
91800, 1822, 0.996974697469747, 0.8095238095238095
91900, 1922, 0.9969670329670329, 0.8095238095238095
92000, 1833, 0.9969593852908891, 0.8095238095238095
92100, 1933, 0.9969627192982456, 0.8095238095238095
92200, 1844, 0.9969660460021906, 0.8095238095238095
92300, 1944, 0.9969584245076586, 0.8095238095238095
92400, 1855, 0.9969617486338798, 0.8095238095238095
92500, 1955, 0.9969650655021834, 0.8095238095238095
92600, 1866, 0.9969683751363141, 0.8095238095238095
92700, 1966, 0.9969716775599129, 0.8104265402843602
92800, 1877, 0.9969749727965179, 0.8104265402843602
92900, 1977, 0.9969782608695652, 0.8104265402843602
93000, 1888, 0.9969815418023887, 0.8104265402843602
93100, 1988, 0.9969739696312364, 0.8104265402843602
93200, 1899, 0.9969772481040087, 0.8104265402843602
93300, 1999, 0.9969805194805195, 0.8104265402843602
93400, 1911, 0.9969729729729729, 0.8075117370892019
93500, 1823, 0.9969654427645789, 0.8075117370892019
93600, 1923, 0.996957928802589, 0.8075117370892019
93700, 1835, 0.9969504310344828, 0.8037383177570093
93800, 1935, 0.9969321851453176, 0.8037383177570093
93900, 1847, 0.9969354838709678, 0.8037383177570093
94000, 1947, 0.996938775510204, 0.8037383177570093
94100, 1859, 0.9969420600858369, 0.8037383177570093
94200, 1959, 0.9969453376205788, 0.8046511627906977
94300, 1871, 0.996948608137045, 0.8046511627906977
94400, 1971, 0.996951871657754, 0.8046511627906977
94500, 1884, 0.9969551282051282, 0.8046511627906977
94600, 1984, 0.9969583778014941, 0.8046511627906977
94700, 1897, 0.9969616204690832, 0.8046511627906977
94800, 1997, 0.9969542066027689, 0.8046511627906977
94900, 1910, 0.9969574468085106, 0.8046511627906977
95000, 1825, 0.9969394261424017, 0.8046511627906977
95100, 1925, 0.9969426751592356, 0.8046511627906977
95200, 1840, 0.9969353128313891, 0.8046511627906977
95300, 1940, 0.9969385593220339, 0.8046511627906977
95400, 1856, 0.9969100529100529, 0.8046511627906977
95500, 1956, 0.9969027484143763, 0.8018433179723502
95600, 1872, 0.9969060190073917, 0.8018433179723502
95700, 1972, 0.9969092827004219, 0.8018433179723502
95800, 1889, 0.9969125395152793, 0.8018433179723502
95900, 1989, 0.9969157894736842, 0.8018433179723502
96000, 1906, 0.996919032597266, 0.8018433179723502
96100, 1823, 0.9969222689075631, 0.8018433179723502
96200, 1923, 0.9969254984260231, 0.8018433179723502
96300, 1840, 0.9969182389937107, 0.7981651376146789
96400, 1940, 0.9969214659685864, 0.7981651376146789
96500, 1857, 0.9969246861924687, 0.7981651376146789
96600, 1957, 0.9969278996865204, 0.7981651376146789
96700, 1874, 0.9969311064718163, 0.7990867579908676
96800, 1974, 0.9969343065693431, 0.7990867579908676
96900, 1891, 0.9969375, 0.8
97000, 1991, 0.9969302809573362, 0.8
97100, 1908, 0.9969334719334719, 0.8
97200, 1827, 0.9969366562824507, 0.8
97300, 1927, 0.9969398340248963, 0.8
97400, 1846, 0.9969430051813472, 0.8
97500, 1946, 0.996935817805383, 0.8
97600, 1865, 0.9969389865563599, 0.8
97700, 1965, 0.9969318181818182, 0.8
97800, 1884, 0.9969246646026831, 0.8
97900, 1984, 0.9969278350515464, 0.8
98000, 1904, 0.9969207003089599, 0.8
98100, 1824, 0.9969238683127573, 0.8
98200, 1924, 0.9969270298047277, 0.8
98300, 1844, 0.9969301848049281, 0.8
98400, 1944, 0.9969230769230769, 0.8
98500, 1865, 0.9969262295081968, 0.8
98600, 1965, 0.9969191402251791, 0.8
98700, 1887, 0.9969222903885481, 0.8
98800, 1987, 0.9969254341164453, 0.8
98900, 1909, 0.9969285714285714, 0.8
99000, 1831, 0.9969317023445464, 0.8
99100, 1931, 0.9969348268839104, 0.8
99200, 1853, 0.9969379450661241, 0.8
99300, 1953, 0.9969410569105691, 0.8
99400, 1875, 0.9969441624365483, 0.8
99500, 1975, 0.996947261663286, 0.8009049773755657
99600, 1897, 0.9969402228976697, 0.8009049773755657
99700, 1997, 0.9969433198380567, 0.8009049773755657
99800, 1919, 0.9969362992922144, 0.8009049773755657
99900, 1841, 0.9969292929292929, 0.8009049773755657
100000, 1941, 0.9969223007063572, 0.8009049773755657
100100, 1863, 0.9969153225806452, 0.8009049773755657
100200, 1963, 0.9969184290030212, 0.8009049773755657
100300, 1885, 0.9969215291750503, 0.8009049773755657
100400, 1985, 0.9969246231155778, 0.8009049773755657
100500, 1907, 0.9969277108433735, 0.8009049773755657
100600, 1829, 0.9969207622868606, 0.7972972972972973
100700, 1929, 0.9969138276553107, 0.7972972972972973
100800, 1851, 0.9969169169169169, 0.7972972972972973
100900, 1951, 0.99691, 0.7972972972972973
101000, 1873, 0.9969130869130869, 0.7972972972972973
101100, 1973, 0.9969161676646706, 0.7972972972972973
101200, 1896, 0.9968993020937188, 0.7972972972972973
101300, 1996, 0.9968924302788844, 0.7972972972972973
101400, 1919, 0.9968756218905472, 0.7972972972972973
101500, 1842, 0.996868787276342, 0.7937219730941704
101600, 1942, 0.9968619662363456, 0.7937219730941704
101700, 1865, 0.9968650793650794, 0.7937219730941704
101800, 1965, 0.9968681863230922, 0.7937219730941704
101900, 1888, 0.9968712871287129, 0.7937219730941704
102000, 1988, 0.996864490603363, 0.7937219730941704
102100, 1911, 0.9968577075098815, 0.7937219730941704
102200, 1835, 0.9968509378084897, 0.7937219730941704
102300, 1935, 0.9968441814595661, 0.7937219730941704
102400, 1859, 0.9968374384236454, 0.7991266375545851
102500, 1959, 0.9968405511811024, 0.7991266375545851
102600, 1883, 0.996833824975418, 0.7991266375545851
102700, 1983, 0.9968271119842829, 0.7956521739130434
102800, 1907, 0.9968302257114818, 0.7956521739130434
102900, 1831, 0.9968235294117647, 0.7956521739130434
103000, 1931, 0.9968266405484819, 0.7956521739130434
103100, 1856, 0.9968297455968689, 0.7956521739130434
103200, 1956, 0.99683284457478, 0.7956521739130434
103300, 1881, 0.9968359375, 0.7956521739130434
103400, 1981, 0.996819512195122, 0.7956521739130434
103500, 1906, 0.9968226120857699, 0.7956521739130434
103600, 1831, 0.9968257059396299, 0.7956521739130434
103700, 1931, 0.9968287937743191, 0.7956521739130434
103800, 1856, 0.9968221574344023, 0.7956521739130434
103900, 1956, 0.9968252427184466, 0.7956521739130434
104000, 1884, 0.9968283220174587, 0.7956521739130434
104100, 1984, 0.9968217054263566, 0.7956521739130434
104200, 1915, 0.9968247821878026, 0.7956521739130434
104300, 1847, 0.9968278529980658, 0.7956521739130434
104400, 1947, 0.9968309178743961, 0.7956521739130434
104500, 1879, 0.9968339768339768, 0.7956521739130434
104600, 1979, 0.9968273866923819, 0.7956521739130434
104700, 1911, 0.996830443159923, 0.7956521739130434
104800, 1843, 0.9968238691049086, 0.7956521739130434
104900, 1943, 0.9968076923076923, 0.7956521739130434
105000, 1875, 0.9968107588856868, 0.7956521739130434
105100, 1975, 0.9968042226487523, 0.7965367965367965
105200, 1907, 0.9968072866730585, 0.7965367965367965
105300, 1839, 0.9968007662835249, 0.7965367965367965
105400, 1939, 0.9967942583732058, 0.7965367965367965
105500, 1871, 0.9967877629063098, 0.7965367965367965
105600, 1971, 0.9967908309455588, 0.7965367965367965
105700, 1903, 0.996793893129771, 0.7965367965367965
105800, 1835, 0.9967874165872259, 0.7965367965367965
105900, 1935, 0.9967904761904762, 0.7965367965367965
106000, 1867, 0.9967935299714558, 0.7965367965367965
106100, 1967, 0.996796577946768, 0.7965367965367965
106200, 1899, 0.9967996201329534, 0.7965367965367965
106300, 1999, 0.9968026565464896, 0.7965367965367965
106400, 1931, 0.9968056872037915, 0.7965367965367965
106500, 1863, 0.9968087121212121, 0.7965367965367965
106600, 1963, 0.9968117313150425, 0.7974137931034483
106700, 1895, 0.9968052930056711, 0.7974137931034483
106800, 1995, 0.9968083097261567, 0.7974137931034483
106900, 1928, 0.9968018867924529, 0.7982832618025751
107000, 1861, 0.9968049010367578, 0.7991452991452992
107100, 1961, 0.9967890772128061, 0.7991452991452992
107200, 1894, 0.9967826904985889, 0.7991452991452992
107300, 1994, 0.9967763157894737, 0.7991452991452992
107400, 1927, 0.9967793427230047, 0.7991452991452992
107500, 1860, 0.9967823639774859, 0.7991452991452992
107600, 1960, 0.9967853795688847, 0.8
107700, 1893, 0.9967883895131087, 0.8
107800, 1993, 0.9967913938260056, 0.8
107900, 1926, 0.9967943925233644, 0.8
108000, 1859, 0.996797385620915, 0.8
108100, 1959, 0.9968003731343283, 0.8
108200, 1892, 0.9967940354147251, 0.7966101694915254
